date,Time,Temp (F),Humidity,Wind Speed,Condition
4/24/2025,4/24/2025 17:00,31,71,14.8,3
4/24/2025,4/24/2025 18:00,30,76,14.8,3
4/24/2025,4/24/2025 19:00,29.5,79,13,3
4/24/2025,4/24/2025 20:00,29.1,81,13,3
4/24/2025,4/24/2025 21:00,29,79,6,3
4/24/2025,4/24/2025 22:00,29,84,6,3
4/24/2025,4/24/2025 23:00,29,84,6,3
4/25/2025,4/25/2025 0:00,28,94,6,3
4/25/2025,4/25/2025 1:00,28,89,6,3
4/25/2025,4/25/2025 2:00,28,89,4,3
4/25/2025,4/25/2025 3:00,28,89,3.7,3
4/25/2025,4/25/2025 4:00,28,84,4,3
4/25/2025,4/25/2025 5:00,27,89,4,3
4/25/2025,4/25/2025 6:00,27,94,1.8,3
4/25/2025,4/25/2025 7:00,28,94,6,3
4/25/2025,4/25/2025 8:00,30,84,11,3
4/25/2025,4/25/2025 9:00,31,75,17,3
4/25/2025,4/25/2025 10:00,31,75,15,3
4/25/2025,4/25/2025 11:00,33,67,22,3
4/25/2025,4/25/2025 12:00,33,63,28,3
4/25/2025,4/25/2025 13:00,33,63,24,3
4/25/2025,4/25/2025 14:00,33,63,22,3
4/25/2025,4/25/2025 15:00,33,63,22,3
4/25/2025,4/25/2025 16:00,32,67,22,3
4/25/2025,4/25/2025 17:00,31,75,22,3
4/25/2025,4/25/2025 18:00,30,79,19,3
4/25/2025,4/25/2025 19:00,30,79,15,3
4/25/2025,4/25/2025 20:00,29,84,7,3
4/25/2025,4/25/2025 21:00,29,84,11,3
4/25/2025,4/25/2025 22:00,29,84,6,3
4/25/2025,4/25/2025 23:00,28,89,11,3
4/26/2025,4/26/2025 0:00,28,89,11,3
4/26/2025,4/26/2025 1:00,28,89,15,3
4/26/2025,4/26/2025 2:00,28,89,11,3
4/26/2025,4/26/2025 3:00,28,89,13,3
4/26/2025,4/26/2025 4:00,27,94,7,3
4/26/2025,4/26/2025 5:00,27,94,7,3
4/26/2025,4/26/2025 6:00,27,94,6,3
4/26/2025,4/26/2025 7:00,28,89,6,3
4/26/2025,4/26/2025 8:00,29,89,7,3
4/26/2025,4/26/2025 9:00,28,94,6,3
4/26/2025,4/26/2025 10:00,27,94,6,25
4/26/2025,4/26/2025 11:00,27,94,9,25
4/26/2025,4/26/2025 12:00,28,84,7,25
4/26/2025,4/26/2025 13:00,29,84,11,25
4/26/2025,4/26/2025 14:00,29,84,6,25
4/26/2025,4/26/2025 15:00,29,79,6,3
4/26/2025,4/26/2025 16:00,29,75,13,3
4/26/2025,4/26/2025 17:00,28,79,9,3
4/26/2025,4/26/2025 18:00,28,84,26,3
4/26/2025,4/26/2025 19:00,28,84,19,3
4/26/2025,4/26/2025 20:00,28,84,26,25
4/26/2025,4/26/2025 21:00,28,84,20,3
4/26/2025,4/26/2025 22:00,28,84,24,25
4/26/2025,4/26/2025 23:00,27,84,26,3
4/27/2025,4/27/2025 0:00,27,89,17,3
4/27/2025,4/27/2025 1:00,27,89,17,3
4/27/2025,4/27/2025 2:00,27,89,9,18
4/27/2025,4/27/2025 3:00,27,84,7,18
4/27/2025,4/27/2025 4:00,27,89,7,3
4/27/2025,4/27/2025 5:00,27,89,4,3
4/27/2025,4/27/2025 6:00,26,94,7,3
4/27/2025,4/27/2025 7:00,26,94,7,3
4/27/2025,4/27/2025 8:00,26,89,6,3
4/27/2025,4/27/2025 9:00,26,89,7.4,5
4/27/2025,4/27/2025 10:00,28,74,7,5
4/27/2025,4/27/2025 11:00,30,70,7,4
4/27/2025,4/27/2025 12:00,31,71,13,3
4/27/2025,4/27/2025 13:00,32,71,15,3
4/27/2025,4/27/2025 14:00,32,71,15,3
4/27/2025,4/27/2025 15:00,32,67,13,3
4/27/2025,4/27/2025 16:00,31,75,11,3
4/27/2025,4/27/2025 17:00,31,71,13,3
4/27/2025,4/27/2025 18:00,29,79,13,3
4/27/2025,4/27/2025 19:00,29,84,9,3
4/27/2025,4/27/2025 20:00,29,84,7,3
4/27/2025,4/27/2025 21:00,28,84,6,3
4/27/2025,4/27/2025 22:00,28,84,6,2
4/27/2025,4/27/2025 23:00,27,89,6,2
4/28/2025,4/28/2025 0:00,27,94,4,3
4/28/2025,4/28/2025 1:00,27,89,6,3
4/28/2025,4/28/2025 2:00,27,89,4,3
4/28/2025,4/28/2025 3:00,27,89,4,3
4/28/2025,4/28/2025 4:00,27,89,4,2
4/28/2025,4/28/2025 5:00,26,94,4,3
4/28/2025,4/28/2025 6:00,27,89,4,3
4/28/2025,4/28/2025 7:00,27,94,6,3
4/28/2025,4/28/2025 8:00,29,84,9,3
4/28/2025,4/28/2025 9:00,31,75,11,3
4/28/2025,4/28/2025 10:00,32,71,9,3
4/28/2025,4/28/2025 11:00,33,59,11,3
4/28/2025,4/28/2025 12:00,35,53,11,3
4/28/2025,4/28/2025 13:00,35,56,9,3
4/28/2025,4/28/2025 14:00,33,63,13,3
4/28/2025,4/28/2025 15:00,33,63,9,3
4/28/2025,4/28/2025 16:00,33,63,13,3
4/28/2025,4/28/2025 17:00,25,89,56,3
4/28/2025,4/28/2025 18:00,24,94,22,3
4/28/2025,4/28/2025 19:00,24,89,7,3
4/28/2025,4/28/2025 20:00,25,94,9,3
4/28/2025,4/28/2025 21:00,24,94,6,3
4/28/2025,4/28/2025 22:00,24,94,6,25
4/28/2025,4/28/2025 23:00,25,89,7,25
4/29/2025,4/29/2025 0:00,25,89,9,25
4/29/2025,4/29/2025 1:00,25,89,6,25
4/29/2025,4/29/2025 2:00,25,94,7,25
4/29/2025,4/29/2025 3:00,25,94,9,25
4/29/2025,4/29/2025 4:00,24,94,4,5
4/29/2025,4/29/2025 5:00,24,94,4,5
4/29/2025,4/29/2025 6:00,24,94,4,5
4/29/2025,4/29/2025 7:00,25,89,4,5
4/29/2025,4/29/2025 8:00,26,84,7,5
4/29/2025,4/29/2025 9:00,28,84,9,5
4/29/2025,4/29/2025 10:00,30,75,6,3
4/29/2025,4/29/2025 11:00,31,71,6,3
4/29/2025,4/29/2025 12:00,25,94,26,3
4/29/2025,4/29/2025 13:00,23,94,9,3
4/29/2025,4/29/2025 14:00,23,100,6,3
4/29/2025,4/29/2025 15:00,24,94,7,3
4/29/2025,4/29/2025 16:00,24,100,6,3
4/29/2025,4/29/2025 17:00,24,100,6,3
4/29/2025,4/29/2025 18:00,24,100,9,3
4/29/2025,4/29/2025 19:00,24,100,9,5
4/29/2025,4/29/2025 20:00,24,94,6,5
4/29/2025,4/29/2025 21:00,24,94,6,5
4/29/2025,4/29/2025 22:00,24,94,4,5
4/29/2025,4/29/2025 23:00,24,94,4,5
4/30/2025,4/30/2025 0:00,24,94,6,5
4/30/2025,4/30/2025 1:00,24,94,6,5
4/30/2025,4/30/2025 2:00,23,100,1.8,5
4/30/2025,4/30/2025 3:00,23,100,4,5
4/30/2025,4/30/2025 4:00,23,100,4,5
4/30/2025,4/30/2025 5:00,23,100,4,5
4/30/2025,4/30/2025 6:00,23,100,4,5
4/30/2025,4/30/2025 7:00,25,94,4,5
4/30/2025,4/30/2025 8:00,26,94,4,5
4/30/2025,4/30/2025 9:00,28,89,7,5
4/30/2025,4/30/2025 10:00,30,75,17,3
4/30/2025,4/30/2025 11:00,31,66,26,3
4/30/2025,4/30/2025 12:00,32,63,24,3
4/30/2025,4/30/2025 13:00,32,63,28,3
4/30/2025,4/30/2025 14:00,32,67,28,3
4/30/2025,4/30/2025 15:00,32,67,20,3
4/30/2025,4/30/2025 16:00,32,67,22,3
4/30/2025,4/30/2025 17:00,30,75,19,3
4/30/2025,4/30/2025 18:00,29,79,6,3
4/30/2025,4/30/2025 19:00,29,84,6,3
4/30/2025,4/30/2025 20:00,29,84,6,3
4/30/2025,4/30/2025 21:00,28,89,4,3
4/30/2025,4/30/2025 22:00,28,89,4,3
4/30/2025,4/30/2025 23:00,28,89,4,3
5/1/2025,5/1/2025 0:00,27,94,4,3
5/1/2025,5/1/2025 1:00,27,94,4,3
5/1/2025,5/1/2025 2:00,27,94,6,3
5/1/2025,5/1/2025 3:00,27,94,4,3
5/1/2025,5/1/2025 4:00,27,89,6,18
5/1/2025,5/1/2025 5:00,26,94,6,18
5/1/2025,5/1/2025 6:00,26,94,9,3
5/1/2025,5/1/2025 7:00,27,84,7,3
5/1/2025,5/1/2025 8:00,28,84,15,3
5/1/2025,5/1/2025 9:00,30,75,13,3
5/1/2025,5/1/2025 10:00,30,75,13,3
5/1/2025,5/1/2025 11:00,31,71,7,3
5/1/2025,5/1/2025 12:00,28,70,15,3
5/1/2025,5/1/2025 13:00,29,70,9,3
5/1/2025,5/1/2025 14:00,29,75,7,3
5/1/2025,5/1/2025 15:00,30,66,7,3
5/1/2025,5/1/2025 16:00,30,70,9,25
5/1/2025,5/1/2025 17:00,29,79,9,25
5/1/2025,5/1/2025 18:00,29,79,9,3
5/1/2025,5/1/2025 19:00,28,84,6,3
5/1/2025,5/1/2025 20:00,28,84,7,3
5/1/2025,5/1/2025 21:00,28,89,13,3
5/1/2025,5/1/2025 22:00,27,94,7,25
5/1/2025,5/1/2025 23:00,27,94,4,25
5/2/2025,5/2/2025 0:00,27,94,4,25
5/2/2025,5/2/2025 1:00,27,89,4,25
5/2/2025,5/2/2025 2:00,27,89,6,25
5/2/2025,5/2/2025 3:00,27,89,4,25
5/2/2025,5/2/2025 4:00,26,100,4,5
5/2/2025,5/2/2025 5:00,26,100,6,5
5/2/2025,5/2/2025 6:00,26,100,4,5
5/2/2025,5/2/2025 7:00,27,89,4,5
5/2/2025,5/2/2025 8:00,28,84,15,5
5/2/2025,5/2/2025 9:00,28,89,13,18
5/2/2025,5/2/2025 10:00,29,84,7,18
5/2/2025,5/2/2025 11:00,31,79,13,18
5/2/2025,5/2/2025 12:00,31,71,11,18
5/2/2025,5/2/2025 13:00,29,79,17,25
5/2/2025,5/2/2025 14:00,26,89,11,25
5/2/2025,5/2/2025 15:00,26,94,9,25
5/2/2025,5/2/2025 16:00,26,94,6,25
5/2/2025,5/2/2025 17:00,26,89,7,25
5/2/2025,5/2/2025 18:00,26,89,4,25
5/2/2025,5/2/2025 19:00,26,89,4,25
5/2/2025,5/2/2025 20:00,25,94,4,25
5/2/2025,5/2/2025 21:00,25,94,4,25
5/2/2025,5/2/2025 22:00,25,94,4,18
5/2/2025,5/2/2025 23:00,25,94,6,18
5/3/2025,5/3/2025 0:00,25,94,7,25
5/3/2025,5/3/2025 1:00,25,94,11,25
5/3/2025,5/3/2025 2:00,24,100,11,25
5/3/2025,5/3/2025 3:00,24,94,6,25
5/3/2025,5/3/2025 4:00,24,94,4,8
5/3/2025,5/3/2025 5:00,24,94,4,7
5/3/2025,5/3/2025 6:00,24,94,4,7
5/3/2025,5/3/2025 7:00,25,94,4,7
5/3/2025,5/3/2025 8:00,27,89,4,3
5/3/2025,5/3/2025 9:00,29,75,4,3
5/3/2025,5/3/2025 10:00,31,71,6,3
5/3/2025,5/3/2025 11:00,31,71,9,3
5/3/2025,5/3/2025 12:00,32,67,9,3
5/3/2025,5/3/2025 13:00,32,63,9,3
5/3/2025,5/3/2025 14:00,32,63,11,3
5/3/2025,5/3/2025 15:00,32,63,9,3
5/3/2025,5/3/2025 16:00,31,66,11,3
5/3/2025,5/3/2025 17:00,30,70,11,3
5/3/2025,5/3/2025 18:00,29,79,11,3
5/3/2025,5/3/2025 19:00,29,79,11,3
5/3/2025,5/3/2025 20:00,29,79,6,3
5/3/2025,5/3/2025 21:00,28,84,7,3
5/3/2025,5/3/2025 22:00,28,84,5.5,3
5/3/2025,5/3/2025 23:00,28,84,6,3
5/4/2025,5/4/2025 0:00,27,89,6,3
5/4/2025,5/4/2025 1:00,27,89,6,3
5/4/2025,5/4/2025 2:00,27,89,6,3
5/4/2025,5/4/2025 3:00,27,89,4,3
5/4/2025,5/4/2025 4:00,26,94,4,3
5/4/2025,5/4/2025 5:00,26,94,4,3
5/4/2025,5/4/2025 6:00,26,94,4,3
5/4/2025,5/4/2025 7:00,27,94,4,3
5/4/2025,5/4/2025 8:00,29,84,6,3
5/4/2025,5/4/2025 9:00,31,75,9,3
5/4/2025,5/4/2025 10:00,31,75,7,3
5/4/2025,5/4/2025 11:00,31,75,13,3
5/4/2025,5/4/2025 12:00,32,71,11,3
5/4/2025,5/4/2025 13:00,33,67,19,3
5/4/2025,5/4/2025 14:00,33,67,22,3
5/4/2025,5/4/2025 15:00,33,63,19,3
5/4/2025,5/4/2025 16:00,32,67,13,3
5/4/2025,5/4/2025 17:00,31,75,13,3
5/4/2025,5/4/2025 18:00,29,79,9,3
5/4/2025,5/4/2025 19:00,29,84,7,3
5/4/2025,5/4/2025 20:00,29,84,11,3
5/4/2025,5/4/2025 21:00,28,89,7,3
5/4/2025,5/4/2025 22:00,28,89,7,3
5/4/2025,5/4/2025 23:00,28,89,6,3
5/5/2025,5/5/2025 0:00,28,89,4,3
5/5/2025,5/5/2025 1:00,27,89,9,3
5/5/2025,5/5/2025 2:00,27,89,4,3
5/5/2025,5/5/2025 3:00,27,89,6,3
5/5/2025,5/5/2025 4:00,27,89,6,3
5/5/2025,5/5/2025 5:00,27,89,4,3
5/5/2025,5/5/2025 6:00,27,89,3.7,3
5/5/2025,5/5/2025 7:00,27,94,7,3
5/5/2025,5/5/2025 8:00,29,84,9,3
5/5/2025,5/5/2025 9:00,31,75,19,3
5/5/2025,5/5/2025 10:00,31,71,11,3
5/5/2025,5/5/2025 11:00,32,67,22,3
5/5/2025,5/5/2025 12:00,33,63,19,3
5/5/2025,5/5/2025 13:00,33,63,20,3
5/5/2025,5/5/2025 14:00,33,63,22,3
5/5/2025,5/5/2025 15:00,33,63,26,3
5/5/2025,5/5/2025 16:00,32,63,20,3
5/5/2025,5/5/2025 17:00,30,75,17,3
5/5/2025,5/5/2025 18:00,29,79,15,3
5/5/2025,5/5/2025 19:00,29,84,9,3
5/5/2025,5/5/2025 20:00,29,84,7,3
5/5/2025,5/5/2025 21:00,29,84,6,3
5/5/2025,5/5/2025 22:00,29,84,11,2
5/5/2025,5/5/2025 23:00,28,89,9,2
5/6/2025,5/6/2025 0:00,28,89,7,2
5/6/2025,5/6/2025 1:00,28,89,6,2
5/6/2025,5/6/2025 2:00,28,89,4,2
5/6/2025,5/6/2025 3:00,28,89,4,2
5/6/2025,5/6/2025 4:00,27,94,4,3
5/6/2025,5/6/2025 5:00,27,94,1.8,3
5/6/2025,5/6/2025 6:00,26,100,3.7,3
5/6/2025,5/6/2025 7:00,27,94,4,3
5/6/2025,5/6/2025 8:00,29,84,9,3
5/6/2025,5/6/2025 9:00,30,79,11,3
5/6/2025,5/6/2025 10:00,31,75,17,3
5/6/2025,5/6/2025 11:00,33,63,19,3
5/6/2025,5/6/2025 12:00,33,67,13,3
5/6/2025,5/6/2025 13:00,33,63,9,3
5/6/2025,5/6/2025 14:00,33,63,15,3
5/6/2025,5/6/2025 15:00,33,67,17,3
5/6/2025,5/6/2025 16:00,33,63,11,3
5/6/2025,5/6/2025 17:00,31,71,15,3
5/6/2025,5/6/2025 18:00,30,79,19,3
5/6/2025,5/6/2025 19:00,29,84,19,3
5/6/2025,5/6/2025 20:00,29,84,17,3
5/6/2025,5/6/2025 21:00,29,84,9,3
5/6/2025,5/6/2025 22:00,28,89,7,3
5/6/2025,5/6/2025 23:00,29,84,9,3
5/7/2025,5/7/2025 0:00,28,89,7,3
5/7/2025,5/7/2025 1:00,28,89,9,3
5/7/2025,5/7/2025 2:00,28,89,6,3
5/7/2025,5/7/2025 3:00,27,94,4,3
5/7/2025,5/7/2025 4:00,27,94,4,3
5/7/2025,5/7/2025 5:00,27,94,6,3
5/7/2025,5/7/2025 6:00,27,89,6,3
5/7/2025,5/7/2025 7:00,28,89,7,3
5/7/2025,5/7/2025 8:00,30,79,9,3
5/7/2025,5/7/2025 9:00,32,71,7,3
5/7/2025,5/7/2025 10:00,32,71,7,3
5/7/2025,5/7/2025 11:00,32,67,13,3
5/7/2025,5/7/2025 12:00,33,63,11,3
5/7/2025,5/7/2025 13:00,33.6,62,11.1,3
5/7/2025,5/7/2025 14:00,33,63,7,3
5/7/2025,5/7/2025 15:00,33,63,13,3
5/7/2025,5/7/2025 16:00,32,67,24,3
5/7/2025,5/7/2025 17:00,31,71,19,3
5/7/2025,5/7/2025 18:00,30,75,13,3
5/7/2025,5/7/2025 19:00,29,79,11,3
5/7/2025,5/7/2025 20:00,29,79,9,3
5/7/2025,5/7/2025 21:00,29,79,9,3
5/7/2025,5/7/2025 22:00,29,79,7,25
5/7/2025,5/7/2025 23:00,29,79,7,25
5/8/2025,5/8/2025 0:00,28,84,6,25
5/8/2025,5/8/2025 1:00,25,100,65,25
5/8/2025,5/8/2025 2:00,25,94,17,25
5/8/2025,5/8/2025 3:00,24,94,6,25
5/8/2025,5/8/2025 4:00,24,94,7,25
5/8/2025,5/8/2025 5:00,24,94,6,25
5/8/2025,5/8/2025 6:00,23,100,6,25
5/8/2025,5/8/2025 7:00,24,94,6,25
5/8/2025,5/8/2025 8:00,26,89,6,25
5/8/2025,5/8/2025 9:00,28,79,4,3
5/8/2025,5/8/2025 10:00,31,63,13,3
5/8/2025,5/8/2025 11:00,33,56,7,3
5/8/2025,5/8/2025 12:00,33,59,9,3
5/8/2025,5/8/2025 13:00,33,63,15,3
5/8/2025,5/8/2025 14:00,33,63,11,3
5/8/2025,5/8/2025 15:00,33,63,11,3
5/8/2025,5/8/2025 16:00,32,67,9,3
5/8/2025,5/8/2025 17:00,31,71,11,3
5/8/2025,5/8/2025 18:00,29.3,77,11.1,3
5/8/2025,5/8/2025 19:00,29,79,15,3
5/8/2025,5/8/2025 20:00,29,79,11,3
5/8/2025,5/8/2025 21:00,28,79,33,3
5/8/2025,5/8/2025 22:00,28,79,11,25
5/8/2025,5/8/2025 23:00,28,79,6,25
5/9/2025,5/9/2025 0:00,28,79,4,25
5/9/2025,5/9/2025 1:00,27,84,4,25
5/9/2025,5/9/2025 2:00,27,84,6,25
5/9/2025,5/9/2025 3:00,27,84,6,25
5/9/2025,5/9/2025 4:00,27,89,7,18
5/9/2025,5/9/2025 5:00,27,89,6,18
5/9/2025,5/9/2025 6:00,27,94,4,25
5/9/2025,5/9/2025 7:00,28,89,4,18
5/9/2025,5/9/2025 8:00,30,84,11,18
5/9/2025,5/9/2025 9:00,32,71,11,18
5/9/2025,5/9/2025 10:00,30,70,15,3
5/9/2025,5/9/2025 11:00,32,63,19,3
5/9/2025,5/9/2025 12:00,33,63,15,3
5/9/2025,5/9/2025 13:00,33,63,20,3
5/9/2025,5/9/2025 14:00,32,67,22,3
5/9/2025,5/9/2025 15:00,31,71,13,3
5/9/2025,5/9/2025 16:00,30,75,13,3
5/9/2025,5/9/2025 17:00,29,75,13,3
5/9/2025,5/9/2025 18:00,29,75,11,3
5/9/2025,5/9/2025 19:00,28,84,7,3
5/9/2025,5/9/2025 20:00,28,84,6,3
5/9/2025,5/9/2025 21:00,28,84,9,3
5/9/2025,5/9/2025 22:00,28,84,11,3
5/9/2025,5/9/2025 23:00,27,89,4,3
5/10/2025,5/10/2025 0:00,27,89,6,3
5/10/2025,5/10/2025 1:00,27,89,6,3
5/10/2025,5/10/2025 2:00,27,89,11,3
5/10/2025,5/10/2025 3:00,27,89,4,3
5/10/2025,5/10/2025 4:00,27,89,6,3
5/10/2025,5/10/2025 5:00,27,89,4,3
5/10/2025,5/10/2025 6:00,26,94,3.7,3
5/10/2025,5/10/2025 7:00,28,84,4,3
5/10/2025,5/10/2025 8:00,30,75,15,3
5/10/2025,5/10/2025 9:00,31,66,20,3
5/10/2025,5/10/2025 10:00,32,63,17,3
5/10/2025,5/10/2025 11:00,32,63,19,3
5/10/2025,5/10/2025 12:00,32,63,19,3
5/10/2025,5/10/2025 13:00,33,59,22,3
5/10/2025,5/10/2025 14:00,33,59,28,3
5/10/2025,5/10/2025 15:00,33,59,19,3
5/10/2025,5/10/2025 16:00,32,63,22,3
5/10/2025,5/10/2025 17:00,31,66,20,3
5/10/2025,5/10/2025 18:00,30,70,13,3
5/10/2025,5/10/2025 19:00,29,75,9,3
5/10/2025,5/10/2025 20:00,29,75,7,3
5/10/2025,5/10/2025 21:00,28,79,6,3
5/10/2025,5/10/2025 22:00,28,79,4,2
5/10/2025,5/10/2025 23:00,28,79,4,2
5/11/2025,5/11/2025 0:00,27,84,4,2
5/11/2025,5/11/2025 1:00,26,89,1.8,2
5/11/2025,5/11/2025 2:00,26,89,4,2
5/11/2025,5/11/2025 3:00,26,89,4,2
5/11/2025,5/11/2025 4:00,26,89,0,2
5/11/2025,5/11/2025 5:00,25,94,4,2
5/11/2025,5/11/2025 6:00,25,94,6,3
5/11/2025,5/11/2025 7:00,27,89,5.5,3
5/11/2025,5/11/2025 8:00,29,79,9,3
5/11/2025,5/11/2025 9:00,30,70,13,3
5/11/2025,5/11/2025 10:00,32,63,11,3
5/11/2025,5/11/2025 11:00,33,56,13,3
5/11/2025,5/11/2025 12:00,33,56,17,3
5/11/2025,5/11/2025 13:00,34,56,15,3
5/11/2025,5/11/2025 14:00,34,56,9,3
5/11/2025,5/11/2025 15:00,33.3,60,14.8,3
5/11/2025,5/11/2025 16:00,33,59,15,3
5/11/2025,5/11/2025 17:00,31,66,19,3
5/11/2025,5/11/2025 18:00,30,70,19,3
5/11/2025,5/11/2025 19:00,29,79,17,3
5/11/2025,5/11/2025 20:00,29,79,11,3
5/11/2025,5/11/2025 21:00,28,89,7,3
5/11/2025,5/11/2025 22:00,28,84,9,2
5/11/2025,5/11/2025 23:00,28,89,9,2
5/12/2025,5/12/2025 0:00,28,89,9,2
5/12/2025,5/12/2025 1:00,28,89,7,3
5/12/2025,5/12/2025 2:00,27,89,6,3
5/12/2025,5/12/2025 3:00,27,89,4,3
5/12/2025,5/12/2025 4:00,27,89,7,3
5/12/2025,5/12/2025 5:00,27,94,6,3
5/12/2025,5/12/2025 6:00,27,89,6,3
5/12/2025,5/12/2025 7:00,28,89,7,3
5/12/2025,5/12/2025 8:00,30,79,11,3
5/12/2025,5/12/2025 9:00,31,71,13,3
5/12/2025,5/12/2025 10:00,33,63,20,3
5/12/2025,5/12/2025 11:00,33,63,9,3
5/12/2025,5/12/2025 12:00,33,63,15,3
5/12/2025,5/12/2025 13:00,34,60,11,3
5/12/2025,5/12/2025 14:00,34,60,22,3
5/12/2025,5/12/2025 15:00,34,60,17,3
5/12/2025,5/12/2025 16:00,33,63,17,3
5/12/2025,5/12/2025 17:00,31,71,17,3
5/12/2025,5/12/2025 18:00,30,79,22,3
5/12/2025,5/12/2025 19:00,29,84,13,3
5/12/2025,5/12/2025 20:00,29,84,15,3
5/12/2025,5/12/2025 21:00,29,84,15,3
5/12/2025,5/12/2025 22:00,29,84,11,3
5/12/2025,5/12/2025 23:00,29,84,7,3
5/13/2025,5/13/2025 0:00,29,84,6,3
5/13/2025,5/13/2025 1:00,29,84,6,3
5/13/2025,5/13/2025 2:00,28,89,6,3
5/13/2025,5/13/2025 3:00,27.3,91,5.5,3
5/13/2025,5/13/2025 4:00,24,94,19,25
5/13/2025,5/13/2025 5:00,24,94,17,25
5/13/2025,5/13/2025 6:00,24,94,9,25
5/13/2025,5/13/2025 7:00,25,89,7,25
5/13/2025,5/13/2025 8:00,27,89,6,25
5/13/2025,5/13/2025 9:00,29,79,4,18
5/13/2025,5/13/2025 10:00,29,89,33,25
5/13/2025,5/13/2025 11:00,30,84,11,25
5/13/2025,5/13/2025 12:00,30,79,9,3
5/13/2025,5/13/2025 13:00,26,94,19,3
5/13/2025,5/13/2025 14:00,27,94,11,3
5/13/2025,5/13/2025 15:00,27,89,6,3
5/13/2025,5/13/2025 16:00,27,89,9,25
5/13/2025,5/13/2025 17:00,27,89,7,25
5/13/2025,5/13/2025 18:00,27,84,11,25
5/13/2025,5/13/2025 19:00,27,84,6,25
5/13/2025,5/13/2025 20:00,27,84,4,25
5/13/2025,5/13/2025 21:00,26,89,7.4,25
5/13/2025,5/13/2025 22:00,26,89,0,5
5/13/2025,5/13/2025 23:00,26,89,1.8,18
5/14/2025,5/14/2025 0:00,25,94,1.8,18
5/14/2025,5/14/2025 1:00,25,89,3.7,25
5/14/2025,5/14/2025 2:00,24,94,3.7,25
5/14/2025,5/14/2025 3:00,24,94,3.7,25
5/14/2025,5/14/2025 4:00,24,94,1.8,8
5/14/2025,5/14/2025 5:00,24,94,1.8,8
5/14/2025,5/14/2025 6:00,24,94,4,5
5/14/2025,5/14/2025 7:00,26,94,4,5
5/14/2025,5/14/2025 8:00,28,89,4,5
5/14/2025,5/14/2025 9:00,30,79,9,3
5/14/2025,5/14/2025 10:00,31,75,15,3
5/14/2025,5/14/2025 11:00,33,63,22,3
5/14/2025,5/14/2025 12:00,33,64,14.8,3
5/14/2025,5/14/2025 13:00,34,60,15,3
5/14/2025,5/14/2025 14:00,33,59,11,3
5/14/2025,5/14/2025 15:00,32.5,64,13,3
5/14/2025,5/14/2025 16:00,31.3,69,13,3
5/14/2025,5/14/2025 17:00,30.1,74,14.8,3
5/14/2025,5/14/2025 18:00,29,79,13,3
5/14/2025,5/14/2025 19:00,29,79,7,3
5/14/2025,5/14/2025 20:00,28.3,82,9.3,3
5/14/2025,5/14/2025 21:00,28,83,5.5,3
5/14/2025,5/14/2025 22:00,29,79,6,3
5/14/2025,5/14/2025 23:00,29,79,6,3
5/15/2025,5/15/2025 0:00,28,84,6,3
5/15/2025,5/15/2025 1:00,28,84,4,3
5/15/2025,5/15/2025 2:00,28,84,4,3
5/15/2025,5/15/2025 3:00,27,89,4,3
5/15/2025,5/15/2025 4:00,27,89,4,18
5/15/2025,5/15/2025 5:00,27,89,4,18
5/15/2025,5/15/2025 6:00,27,89,4,3
5/15/2025,5/15/2025 7:00,27,89,7,3
5/15/2025,5/15/2025 8:00,28,89,9,3
5/15/2025,5/15/2025 9:00,29,75,11,3
5/15/2025,5/15/2025 10:00,31,66,19,3
5/15/2025,5/15/2025 11:00,32,67,28,3
5/15/2025,5/15/2025 12:00,33,56,26,3
5/15/2025,5/15/2025 13:00,34,53,26,3
5/15/2025,5/15/2025 14:00,33,53,22,3
5/15/2025,5/15/2025 15:00,32,63,24,3
5/15/2025,5/15/2025 16:00,31,75,24,3
5/15/2025,5/15/2025 17:00,31,75,24,3
5/15/2025,5/15/2025 18:00,31,71,6,3
5/15/2025,5/15/2025 19:00,30,75,6,3
5/15/2025,5/15/2025 20:00,29,79,6,3
5/15/2025,5/15/2025 21:00,29,79,7,3
5/15/2025,5/15/2025 22:00,28,84,7,2
5/15/2025,5/15/2025 23:00,28,84,4,2
5/16/2025,5/16/2025 0:00,28,84,4,3
5/16/2025,5/16/2025 1:00,28,84,4,3
5/16/2025,5/16/2025 2:00,28,84,4,3
5/16/2025,5/16/2025 3:00,27,89,4,3
5/16/2025,5/16/2025 4:00,27,89,1.8,3
5/16/2025,5/16/2025 5:00,27,89,6,3
5/16/2025,5/16/2025 6:00,26.4,90,5.5,3
5/16/2025,5/16/2025 7:00,28,84,6,3
5/16/2025,5/16/2025 8:00,30,79,9,3
5/16/2025,5/16/2025 9:00,31,71,13,3
5/16/2025,5/16/2025 10:00,32,67,17,3
5/16/2025,5/16/2025 11:00,33,59,15,3
5/16/2025,5/16/2025 12:00,33,59,17,3
5/16/2025,5/16/2025 13:00,34,56,17,3
5/16/2025,5/16/2025 14:00,33,59,9,3
5/16/2025,5/16/2025 15:00,34,56,11,3
5/16/2025,5/16/2025 16:00,32.2,61,11.1,3
5/16/2025,5/16/2025 17:00,30.8,68,11.1,3
5/16/2025,5/16/2025 18:00,29.4,74,11.1,3
5/16/2025,5/16/2025 19:00,29,77,9.3,3
5/16/2025,5/16/2025 20:00,28.6,79,9.3,3
5/16/2025,5/16/2025 21:00,28.2,82,7.4,25
